head,source,in_channels,param_count,n_trials,best_val_acc,best_lr,best_wd,best_dropout,test_acc_mean,test_acc_std,test_auc_mean,test_auc_std,test_f1_mean,test_f1_std
linear,poly2_45,45,7292,30,0.8717948794364929,0.0001517171784973547,0.0002876504143254697,0.6745639323507204,0.7320512820512821,0.006280742930213293,0.8303675856307435,0.005872368177373426,0.7021637334232238,0.005691448771050031
linear,random_180,180,29162,30,0.8717948794364929,0.00010836702671749564,9.091283280651455e-05,0.3702264438270331,0.7185897435897436,0.01706862430217225,0.8179615705931494,0.00611429522047261,0.6962880335406734,0.015944984400648142
linear,random_45,45,7292,30,0.8974359035491943,0.0001517171784973547,0.0002876504143254697,0.6745639323507204,0.7346153846153847,0.013199525821778205,0.8222222222222222,0.0057817894541769225,0.7063581790823514,0.013076243939236667
linear,random_9,9,1460,30,0.8717948794364929,8.153374583216933e-05,7.435350671598628e-08,0.3603697977806806,0.778846153846154,0.01653050892080466,0.8346908939014203,0.005583320485421807,0.74205077598818,0.01844491446950774
linear,raw,1,1570,30,0.8846153616905212,0.0012595683215364752,0.00022390342721683693,0.6850328395629348,0.7871794871794872,0.01831135494498166,0.8263366750208856,0.0055668897140623294,0.7353269915697163,0.01851163236209712
linear,rff_180,180,29162,30,0.8589743375778198,6.850842569989442e-05,4.578217813324426e-08,0.2685502383543957,0.7275641025641026,0.014405259650156552,0.8401420217209692,0.008194057904985879,0.7034237953326088,0.015189721982245406
linear,rff_45,45,7292,30,0.8846153616905212,0.0001517171784973547,0.0002876504143254697,0.6745639323507204,0.7423076923076923,0.013385008344757093,0.828111946532999,0.006412917386140431,0.7146307768179297,0.013702202202222796
mlp1,analog_z_1k,9,23426,30,0.9102563858032227,0.0012595683215364752,0.00022390342721683693,0.6850328395629348,0.792948717948718,0.012179487179487176,0.8533208020050125,0.010604861538056464,0.7059905887077644,0.020257340663173386
mlp1,analog_zz_1k,45,116738,30,0.9102563858032227,0.0006110873372905762,1.6458029362611633e-05,0.16102406134916714,0.8217948717948718,0.014840816542038757,0.8711361737677528,0.017133533465008455,0.7536344544086025,0.029170745516021748
mlp1,analog_zz_4k,180,466658,30,0.9102563858032227,0.00010836702671749564,9.091283280651455e-05,0.3702264438270331,0.8282051282051281,0.01739058970032119,0.862468671679198,0.006807695290727079,0.7648662036787203,0.029261345123557672
mlp1,digital_z_1k,9,23426,30,0.8717948794364929,0.00015901833433335806,5.130068461016531e-06,0.20523821479356427,0.8025641025641026,0.01831135494498167,0.8110275689223057,0.011159920057041159,0.7217758066087061,0.025689514706141014
mlp1,digital_zz_1k,45,116738,30,0.9230769276618958,0.00010544877948607589,5.6344486363203226e-05,0.21252746180018106,0.8153846153846154,0.011395121047840495,0.864954051796157,0.009127342567552096,0.7381259801554207,0.018792157381656738
mlp1,digital_zz_4k,180,466658,30,0.9230769276618958,0.0007253789939884958,0.0009348300983602961,0.0751299610109506,0.8032051282051282,0.020281143614815856,0.8388993316624894,0.01034183147573007,0.7362620179245156,0.03052454939606017
mlp1,poly2_45,45,116738,30,0.8974359035491943,1.6982699175955238e-05,1.040480221716045e-05,0.5002086372278348,0.8147435897435897,0.008333333333333304,0.8249582289055972,0.007457310317752283,0.7235414199613287,0.01516121738685565
mlp1,random_180,180,466658,30,0.8846153616905212,0.0006578740685546116,4.508623089321358e-06,0.5123004536466886,0.7903846153846155,0.01571493675914265,0.8252297410192145,0.01060517002846149,0.7241425915623518,0.02093860420053179
mlp1,random_45,45,116738,30,0.8846153616905212,1.1155873724182965e-05,3.6052122481801304e-08,0.4842107976643056,0.8275641025641025,0.010897435897435902,0.844715956558062,0.009002252325149226,0.7504144635810724,0.013648341221550892
mlp1,random_9,9,23426,30,0.8717948794364929,0.0008760112416749611,0.0007938708478973932,0.47815949438572675,0.8314102564102563,0.018809488142463093,0.8639724310776942,0.006532236610646277,0.7596905629649172,0.025347090501024162
mlp1,raw,1,25186,30,0.8974359035491943,0.0012595683215364752,0.00022390342721683693,0.6850328395629348,0.8121794871794872,0.015974276659457824,0.8445906432748538,0.013838609754240207,0.7294978483661947,0.023948637917863756
mlp1,rff_180,180,466658,30,0.9102563858032227,0.0008369803545603571,3.277822597554067e-08,0.2694149431466479,0.8038461538461539,0.023847532356074726,0.8402360066833751,0.02546527459164725,0.7424383256653291,0.03638088493386498
mlp1,rff_45,45,116738,30,0.8717948794364929,2.0855428995650543e-05,1.5834527427829724e-05,0.10034730118633248,0.8346153846153845,0.013074409009212268,0.8639724310776943,0.0057744288987277,0.7734772670027439,0.018022470184178963
mlp2,analog_z_1k,9,48866,30,0.8846153616905212,9.907609796590921e-05,4.24074100880502e-07,0.693136240432079,0.8012820512820513,0.008600261451922287,0.8346491228070174,0.009618718530912278,0.6958227746820249,0.014359954922842822
mlp2,analog_zz_1k,45,235490,30,0.8974359035491943,0.0003028525153605888,3.7665768415992944e-05,0.4219343632501507,0.8153846153846154,0.012756249193674598,0.8715747702589809,0.01101381464839881,0.7361034455448902,0.01784863952546136
mlp2,analog_zz_4k,180,935330,30,0.9230769276618958,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.808974358974359,0.015649430276581673,0.8512531328320803,0.011899191122096198,0.7388758301847204,0.02198708797513186
mlp2,digital_z_1k,9,48866,30,0.8717948794364929,0.0003028525153605888,3.7665768415992944e-05,0.4219343632501507,0.785897435897436,0.017948717948717954,0.8032999164578112,0.009141000613953355,0.6851558287824554,0.03222278322303661
mlp2,digital_zz_1k,45,235490,30,0.9230769276618958,6.609556317174525e-05,1.1794826693316769e-07,0.21586263032499795,0.8301282051282051,0.005909964395700596,0.8705304928989139,0.006816787931177448,0.757057882024158,0.010720617410473863
mlp2,digital_zz_4k,180,935330,30,0.9230769276618958,0.0001517171784973547,0.0002876504143254697,0.6745639323507204,0.8320512820512821,0.01398552835209706,0.858312447786132,0.010622184802025944,0.7603682655001682,0.021784485493554818
mlp2,poly2_45,45,235490,30,0.8974359035491943,0.003545137393575341,4.066695065393837e-06,0.2902633579933665,0.8006410256410257,0.019747335641986358,0.8051587301587302,0.014758694752257577,0.7001132058655006,0.03065157310279093
mlp2,random_180,180,935330,30,0.9102563858032227,0.002143263682682858,1.2253282193209953e-07,0.3353723002905768,0.8012820512820513,0.017671857374474628,0.8359231411862991,0.03313203582889371,0.6999614270850716,0.05338076705233521
mlp2,random_45,45,235490,30,0.8846153616905212,1.1347028063691819e-05,1.3090763663480985e-08,0.21586263032499795,0.8384615384615385,0.00747557935236577,0.830639097744361,0.010068241910407583,0.7594584194894072,0.010819980033792384
mlp2,random_9,9,48866,30,0.8974359035491943,0.002295629810550259,0.00012470502650709957,0.5506456410764425,0.8333333333333333,0.014617633655117146,0.8667710944026734,0.011561786954962745,0.7531149502528219,0.026649842865233128
mlp2,raw,1,52386,30,0.8717948794364929,0.00016032305491442273,5.247846517758067e-05,0.6460100438971436,0.8102564102564103,0.007138159439525644,0.8432748538011696,0.006244883389313315,0.711612758026261,0.011761704959705518
mlp2,rff_180,180,935330,30,0.8717948794364929,0.0001517171784973547,0.0002876504143254697,0.6745639323507204,0.8365384615384615,0.01928411404678372,0.8667084377610694,0.009103703133150376,0.7599154048755855,0.02910752881791965
mlp2,rff_45,45,235490,30,0.8846153616905212,0.0002955448301280476,1.3130280280658579e-06,0.45212587914665925,0.8339743589743589,0.00881264556722278,0.8622389306599831,0.008433831189846124,0.7645170042634891,0.015917462339903942
