head,source,in_channels,param_count,n_trials,best_val_acc,best_lr,best_wd,best_dropout,test_acc_mean,test_acc_std,test_auc_mean,test_auc_std,test_f1_mean,test_f1_std
cnn_small,rff_45,45,0,20,0.5774111747741699,0.0017014679786809767,6.525798014037573e-07,0.11359249125950348,0.5808312182741118,0.0016095044804087261,0.874042553892034,0.0008329000281899385,0.42753431342054415,0.0030014767901715067
linear,analog_z_1k,9,0,20,0.4833756387233734,3.909810620226845e-05,0.00010878489853824524,0.5792497394635058,0.4842153130287648,0.00043222310306129883,0.7854750133397566,7.140211642263335e-05,0.27730432328567733,0.0008182793581953212
linear,analog_zz_1k,45,0,20,0.5137478709220886,7.238226389042856e-05,4.471604541665484e-08,0.23350961224114106,0.5123477157360407,0.0006417941501463051,0.8133276803847174,0.0002634250366865847,0.32929145246482305,0.0024742147480931818
linear,analog_zz_4k,180,116648,20,0.5200930833816528,5.923246562761106e-05,3.35206277390243e-07,0.2561268901138643,0.5202897631133672,0.0007405758375338677,0.8221551561952364,0.0006605935886390201,0.35671439148785533,0.003652470241078655
linear,digital_z_1k,9,0,20,0.4922165870666504,0.0001343035592660986,5.600198829403065e-05,0.5447730604739224,0.49419839255499154,0.000589494742283096,0.7930847394113347,0.0001190434042833915,0.28851987093649367,0.0014879600547178877
linear,digital_zz_1k,45,0,20,0.5227157473564148,0.0001517171784973547,0.0002876504143254697,0.6745639323507204,0.5204906937394246,0.0008684011790427036,0.8214819249676998,0.00031773604510296427,0.3464564486639522,0.0020137805767993042
linear,digital_zz_4k,180,116648,20,0.5268612504005432,3.436792136419332e-05,1.5165004820343087e-05,0.1446405969870353,0.524412013536379,0.0010821499551353102,0.8275386246949262,0.00032428376708354943,0.35777804131926016,0.003436523775967118
linear,poly2_45,45,0,20,0.5075719356536865,7.44125809754374e-05,9.65647927523816e-08,0.26077441646428745,0.5089382402707275,0.0005907190396199612,0.8073655024454904,0.0005620589210396297,0.31530937564332645,0.004712491034112506
linear,random_180,180,116648,20,0.4785110056400299,2.381122714633731e-05,3.7965004976311984e-07,0.08328309016538198,0.4755351099830795,0.0013163775854455634,0.7597140181814803,0.0005363853108765858,0.25936294308967855,0.004677965708526646
linear,random_45,45,0,20,0.4796108305454254,2.0855428995650543e-05,1.5834527427829724e-05,0.10034730118633248,0.47627538071065995,0.0006356483160050018,0.7636087509978448,0.00040241104387757863,0.25418796068620303,0.0029809707659736845
linear,random_9,9,0,20,0.47986462712287903,0.0007572690086346728,1.116315486934505e-08,0.14081469066128255,0.4755054991539763,0.002017780908191332,0.7601241029265842,0.0015140970456354217,0.25881410452740744,0.006191061248206306
linear,raw,1,0,20,0.48028764128685,2.6359470435624967e-05,5.440959251317751e-07,0.3006594460040224,0.47946489001692055,0.000497506710060107,0.767015666870589,0.00013434791518839522,0.2533065473140225,0.002096019244034874
linear,rff_180,180,116648,20,0.5114213228225708,2.4277639399289423e-05,6.525798014037573e-07,0.48530337005131796,0.5136082910321489,0.001091058993552352,0.8139260992665485,0.00043974850394951266,0.3323236074509174,0.003242802391562517
linear,rff_45,45,0,20,0.5085448622703552,0.00010836702671749564,9.091283280651455e-05,0.3702264438270331,0.5108798646362098,0.0006836059872425012,0.8072633632647918,0.0005580864050296811,0.3219554396709441,0.0019042978476473474
mlp1,analog_z_1k,9,0,20,0.5154399275779724,7.238226389042856e-05,0.000696297468488654,0.005553140731245278,0.5157021996615905,0.0012507209163642196,0.82099968750481,0.0008344922726570613,0.3261629381374049,0.0021897256910509122
mlp1,analog_zz_1k,45,0,20,0.5376057624816895,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5337669204737732,0.0010989050672599613,0.8389733986496756,0.0006565955399934198,0.3634851306350695,0.0035089348087810174
mlp1,analog_zz_4k,180,466856,20,0.5426396131515503,3.436792136419332e-05,1.3336518723257416e-05,0.1446405969870353,0.543830372250423,0.0009844027319621904,0.8453242767992064,0.0007149167140441303,0.3743842055180986,0.0021435179457418747
mlp1,digital_z_1k,9,0,20,0.5246616005897522,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5292660744500847,0.0012419576601922489,0.8328127578779156,0.0005176350080569885,0.350108053785499,0.0031389237232952606
mlp1,digital_zz_1k,45,0,20,0.5439086556434631,0.00047489121183108313,0.00020727407521664245,0.12938316267023883,0.54043358714044,0.0014324760697571669,0.843683891837294,0.0003795255867625632,0.3692765171798979,0.002462913258539953
mlp1,digital_zz_4k,180,466856,20,0.5492385625839233,5.382800876384956e-05,0.0007407777798281207,0.24181976741797032,0.5488790186125211,0.0008014372176825955,0.8502525304024223,0.0005748770954059711,0.3761849953764282,0.0016281883170962818
mlp1,poly2_45,45,0,20,0.5477580428123474,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5477834179357022,0.001321592177890067,0.8457274312388272,0.0005132610228602175,0.3667311834876364,0.00206518828877613
mlp1,random_180,180,466856,20,0.5299069285392761,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5313705583756346,0.0010917803766286253,0.8339778733606303,0.000673919757020268,0.3369322707980808,0.0016037622018304086
mlp1,random_45,45,0,20,0.5286378860473633,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5298900169204738,0.001541464679642448,0.8331827402243925,0.000722120373080409,0.336855165591195,0.0025819838766748975
mlp1,random_9,9,0,20,0.5291032195091248,0.0006599482018222565,1.1597651184764108e-07,0.020456063924843386,0.5290926395939086,0.001538834589692667,0.8324019036938732,0.0006159881774504187,0.3367752504004903,0.004122028205921943
mlp1,raw,1,0,20,0.5307106375694275,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5336738578680204,0.0012861038436928858,0.8366134373613294,0.0005953885248028618,0.34011134293468004,0.0022400960232091486
mlp1,rff_180,180,466856,20,0.5505499243736267,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5501903553299492,0.0008609096483851361,0.849822747785731,0.00043851614904854105,0.38224924848419406,0.0021146036355122254
mlp1,rff_45,45,0,20,0.5466582179069519,7.238226389042856e-05,0.000696297468488654,0.005553140731245278,0.546027918781726,0.0008411343489222835,0.842137243551951,0.0009960158334964342,0.36566461081803225,0.002389468963067757
mlp2,analog_z_1k,9,0,20,0.5307106375694275,7.238226389042856e-05,0.000696297468488654,0.005553140731245278,0.5263959390862945,0.0012630994839229067,0.8329489773578928,0.0009979208081409973,0.347708427372874,0.0019321554645562594
mlp2,analog_zz_1k,45,0,20,0.5450084805488586,4.475580068420468e-05,1.5968874663518323e-07,0.1913929109698753,0.543068950930626,0.0012769791567560954,0.8473386386070922,0.00046256184027220425,0.3673143316290599,0.0023670203799582815
mlp2,analog_zz_4k,180,935528,20,0.5489001870155334,3.436792136419332e-05,4.5822231938665543e-07,0.16634713330586495,0.5486061759729272,0.0011229530436997336,0.8514672874823297,0.0005198266241707855,0.3779831761693636,0.003758219913333801
mlp2,digital_z_1k,9,0,20,0.5357444882392883,7.124857434137788e-05,0.0008518936187670205,0.014538184336853444,0.5354906937394247,0.0014994859990676238,0.8395165534992046,0.0009728913396423907,0.36145525752703095,0.0020894862526994085
mlp2,digital_zz_1k,45,0,20,0.553341805934906,6.850842569989442e-05,4.578217813324426e-08,0.2685502383543957,0.5508840947546532,0.0007881994576771095,0.8518582984883143,0.0004672777887402626,0.37735149159423464,0.0018564207925428108
mlp2,digital_zz_4k,180,935528,20,0.554483950138092,4.394966464183255e-05,2.7556863795418777e-05,0.20232624893990547,0.5526988155668359,0.0010683959496927005,0.8543515823813344,0.00025722150322697677,0.38767979653073054,0.0036452620616904555
mlp2,poly2_45,45,0,20,0.5637478828430176,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5674661590524533,0.00143221840756484,0.8604508069913379,0.0005950590136318105,0.4010960022290936,0.002172752934564004
mlp2,random_180,180,935528,20,0.5551184415817261,0.00046862113074508757,7.290983197284121e-05,0.11895728660058372,0.5553701353637901,0.001682275345811515,0.8546375819499774,0.0004470168190374234,0.36963973107516324,0.0016931379431913876
mlp2,random_45,45,0,20,0.5550338625907898,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5562246192893401,0.0014317576232350927,0.8531273032960535,0.0006560333826723566,0.38090721926363347,0.0025392946727899822
mlp2,random_9,9,0,20,0.5520727634429932,0.0008941928945920569,1.1023416933229593e-07,0.19482556139721968,0.5504357021996615,0.0016575426431354333,0.8502192255880425,0.00053948085258971,0.3597740350735682,0.003269806122528137
mlp2,raw,1,0,20,0.560786783695221,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5617554991539763,0.0011265862497444707,0.8569208757097012,0.00034829349119416754,0.3864840861478075,0.0018555892428754744
mlp2,rff_180,180,935528,20,0.5653553009033203,0.0003412991695226882,0.0004246031301768212,0.04972524073852086,0.5665757191201355,0.0020404139758038553,0.8620127653528293,0.0008168994697018653,0.4070876107753376,0.003320157432641615
mlp2,rff_45,45,0,20,0.5611675381660461,0.00019853190906637754,8.446112927950727e-05,0.10815922571933884,0.558496192893401,0.0017735008050026257,0.8558851578144345,0.000754243652234312,0.38874175729915583,0.0019791991318371064
