rank,trial,value,dataset.batch_size,model.activation,model.dropout,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
95,102,0.897436,32,relu,0.436196,4.15899,0.00117929,90,True,0.000334643,35.4
96,103,0.897436,32,relu,0.498772,6.19387,0.000866522,55,True,0.000240008,35.4
97,112,0.897436,32,gelu,0.486014,4.08968,0.000222755,25,True,2.46602e-05,34.7
98,116,0.897436,32,gelu,0.509504,5.91072,0.000736971,90,False,0.000219801,34.0
99,123,0.897436,32,relu,0.475291,3.81075,0.00148875,100,True,0.000350864,37.3
100,124,0.897436,32,gelu,0.59134,5.4183,0.000777259,50,True,1.72418e-07,33.9
101,146,0.897436,32,relu,0.619914,6.85352,0.000630873,90,True,0.000249314,33.7
102,152,0.897436,32,relu,0.631689,6.20332,0.000715487,95,True,0.000272396,34.1
103,155,0.897436,32,relu,0.672158,5.69632,0.000575281,85,True,0.000102932,33.2
104,168,0.897436,32,relu,0.605782,5.7806,0.000926875,95,True,0.000374356,33.6
105,171,0.897436,32,relu,0.636169,6.54412,0.00137086,100,True,0.000124607,35.2
106,175,0.897436,32,relu,0.618919,6.03719,0.000648822,100,True,0.000241697,33.7
107,10,0.884615,64,gelu,0.635365,4.29977,0.00237353,95,False,6.85045e-06,38.9
108,14,0.884615,64,gelu,0.284884,0.474788,0.000248237,10,False,1.1859e-06,13.1
109,20,0.884615,64,gelu,0.341283,2.05753,5.22089e-05,90,False,4.27559e-06,28.8
110,27,0.884615,64,gelu,0.293419,2.87804,0.000120187,90,False,5.39647e-08,32.7
111,31,0.884615,64,gelu,0.569617,3.65234,0.000350677,90,False,2.79937e-06,31.2
112,36,0.884615,16,gelu,0.653837,5.23545,0.00216349,75,False,2.95111e-06,44.7
113,41,0.884615,32,relu,0.547315,4.713,0.0018426,65,True,0.000628701,34.2
114,51,0.884615,16,gelu,0.498142,0.104862,0.00382899,80,True,8.82991e-07,46.7
115,63,0.884615,32,relu,0.530067,3.11253,0.00123056,95,True,1.85162e-05,36.0
116,65,0.884615,32,relu,0.583716,4.26154,0.00016807,80,False,0.000118916,34.8
117,68,0.884615,64,gelu,0.603885,2.42724,0.000335943,85,False,7.43296e-05,29.2
118,82,0.884615,64,relu,0.314534,3.59086,0.00228496,100,True,0.000706366,29.1
119,88,0.884615,64,gelu,0.459281,4.85392,0.00148081,95,True,0.000172297,34.7
120,89,0.884615,64,relu,0.472777,5.62129,0.00348146,100,True,0.00011809,35.8
121,93,0.884615,64,gelu,0.496935,5.03889,0.00109372,30,False,0.000236439,23.1
122,104,0.884615,64,relu,0.464554,4.63731,0.00261727,100,True,0.000781562,30.2
123,120,0.884615,32,gelu,0.346948,5.70707,0.000981365,85,False,3.30823e-05,37.1
124,126,0.884615,32,gelu,0.19134,5.11879,0.000608769,95,True,3.81604e-08,34.7
125,128,0.884615,32,relu,0.327325,0.568451,0.000165172,80,True,0.000985535,34.5
126,133,0.884615,16,gelu,0.474953,5.21601,0.00183823,70,True,2.2126e-06,38.4
127,140,0.884615,64,gelu,0.487799,4.43766,0.000278776,100,False,7.1968e-05,29.7
128,180,0.884615,64,relu,0.605217,6.56978,0.00164509,100,True,0.00034572,29.1
129,188,0.884615,32,relu,0.506873,6.06471,0.000651155,20,True,0.000102426,32.8
130,16,0.871795,64,gelu,0.338018,5.38101,5.21022e-05,40,False,1.9107e-07,30.1
131,18,0.871795,32,gelu,0.527872,1.24541,5.87103e-05,40,False,1.31364e-08,36.1
132,19,0.871795,16,gelu,0.165924,3.34375,0.000959888,60,False,6.3591e-07,33.4
133,23,0.871795,64,gelu,0.465229,2.85456,0.00385409,100,False,1.03385e-07,30.0
134,26,0.871795,64,gelu,0.697181,1.0937,0.000528535,70,False,7.20749e-07,41.8
135,28,0.871795,16,gelu,0.378066,1.84195,2.18986e-05,80,False,0.000519017,47.8
136,32,0.871795,64,gelu,0.585312,3.29464,0.000861487,95,False,4.63357e-05,29.6
137,49,0.871795,32,gelu,0.313436,1.64888,0.00266153,75,False,1.26219e-08,30.3
138,54,0.871795,16,gelu,0.522767,9.09494,0.00111968,80,True,4.61823e-06,46.0
139,80,0.871795,32,relu,0.559833,5.98484,0.000270268,45,False,0.000300268,37.4
140,86,0.871795,64,relu,0.261306,5.31308,0.0004186,85,True,1.15115e-05,29.1
141,90,0.871795,64,gelu,0.0564317,4.38594,0.00053357,100,True,4.3285e-05,35.7
142,101,0.871795,32,relu,0.526009,4.89036,0.00357534,85,True,8.84608e-06,34.7
143,122,0.871795,32,gelu,0.454567,4.27934,0.00215113,95,False,0.000507354,37.5
144,127,0.871795,64,gelu,0.287962,3.97199,0.00113265,30,False,0.000270973,15.0
145,136,0.871795,32,gelu,0.463386,2.16432,0.000468983,95,True,1.64477e-06,36.7
146,173,0.871795,32,relu,0.678247,6.29112,0.00182586,95,True,0.000100635,42.6
147,177,0.871795,32,relu,0.264294,5.84004,0.000772402,30,True,0.00045418,36.2
148,186,0.871795,32,relu,0.550607,5.67769,0.00138968,95,True,6.08205e-05,32.5
149,196,0.871795,32,gelu,0.631726,6.23039,0.000724282,95,False,0.000267458,34.2
150,33,0.858974,64,gelu,0.50717,4.01824,2.57785e-05,85,False,5.18585e-06,29.7
151,47,0.858974,64,gelu,0.276428,0.729363,0.00155785,35,False,1.51595e-06,17.2
152,48,0.858974,64,relu,0.447979,2.48622,0.000199492,85,False,4.29679e-07,29.0
153,56,0.858974,16,gelu,0.372021,3.71815,6.90648e-05,100,False,9.73743e-07,46.8
154,58,0.858974,64,gelu,0.607084,4.80416,0.00311789,15,False,7.18514e-08,12.8
155,67,0.858974,64,gelu,0.64634,8.78908,0.00179493,90,False,0.00093589,29.8
156,73,0.858974,32,relu,0.537781,5.72241,4.19185e-05,100,True,0.000173046,32.9
157,95,0.858974,64,gelu,0.317888,7.12592,0.0026499,90,False,0.000152568,29.0
158,97,0.858974,64,gelu,0.554242,5.29658,0.00155849,95,False,0.000102017,29.8
159,106,0.858974,64,relu,0.538855,1.00218,0.00183047,35,False,2.88541e-06,25.1
160,131,0.858974,16,gelu,0.443635,8.66006,0.00373041,65,True,3.52297e-06,39.3
161,17,0.846154,64,gelu,0.19699,5.62513,0.00121832,10,False,2.32466e-05,6.1
162,57,0.846154,64,gelu,0.125716,5.5106,0.000321277,70,False,4.8338e-07,29.8
163,66,0.846154,64,relu,0.679167,6.2649,8.79908e-05,100,True,3.96581e-06,29.4
164,110,0.846154,64,gelu,0.68171,1.51299,7.49487e-05,25,True,1.03925e-06,29.4
165,129,0.846154,64,gelu,0.36761,3.38489,0.000222923,60,False,0.000149422,28.6
166,8,0.833333,64,gelu,0.220049,0.254191,9.52881e-06,20,False,1.37311e-06,30.5
167,198,0.833333,32,relu,0.600979,6.67772,3.7383e-05,85,True,0.000313592,34.5
168,12,0.820513,64,gelu,0.689418,4.515,0.00466625,100,False,8.93194e-06,32.7
169,13,0.820513,64,gelu,0.548499,2.08096,0.00026435,30,False,2.48075e-05,25.7
170,35,0.820513,64,relu,0.388802,2.75431,0.000440141,55,False,0.000206492,28.9
171,77,0.820513,32,relu,0.576969,3.8409,0.000166764,90,False,0.000118383,33.8
172,121,0.820513,32,relu,0.522103,4.73468,0.00314634,55,True,0.000197848,35.2
173,4,0.794872,64,relu,0.41853,9.69585,1.30523e-05,80,True,8.39986e-08,29.7
174,70,0.794872,64,relu,0.489294,5.14163,0.000941155,90,False,1.82016e-08,27.3
175,130,0.794872,64,relu,0.531649,4.88433,1.68766e-05,90,True,1.3911e-06,28.4
176,22,0.782051,64,gelu,0.62703,3.90933,0.000672057,85,False,1.68762e-05,29.8
177,85,0.782051,64,gelu,0.42809,3.14224,7.37315e-06,90,True,2.2089e-06,32.0
178,134,0.782051,16,gelu,0.698742,5.57129,0.00461864,60,True,2.61849e-06,44.5
179,2,0.769231,32,relu,0.425281,1.99674,3.9731e-06,55,True,8.43101e-05,31.6
180,78,0.769231,32,relu,0.516503,4.64491,0.000122754,100,False,8.16637e-05,35.6
181,5,0.756410,16,relu,0.098647,8.28738,1.64082e-06,40,False,2.27376e-07,45.0
182,24,0.756410,64,gelu,0.509416,5.97641,0.000118366,80,False,1.95815e-06,31.4
183,30,0.756410,64,gelu,0.660617,6.37165,0.000156329,30,False,2.39818e-07,30.5
184,138,0.756410,32,gelu,0.542869,7.66551,4.26918e-06,65,True,1.15855e-07,34.1
185,119,0.743590,64,gelu,0.56903,6.43422,9.79483e-05,40,False,8.42494e-05,29.4
186,0,0.730769,64,relu,0.0406585,7.31994,1.36299e-06,65,True,0.000566985,31.0
187,3,0.730769,16,relu,0.024072,6.84233,5.44484e-07,50,False,3.07865e-08,44.0
