rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
184,190,0.743590,16,gelu,0.594816,['cross'],3.66801,7.26023e-07,91,True,1.44005e-06,31.7
185,2,0.730769,64,relu,0.41853,['cross'],9.69585,1.30523e-05,76,True,8.39986e-08,35.6
186,28,0.730769,64,gelu,0.387646,['grid'],5.28616,3.53651e-06,81,True,5.91223e-06,48.1
187,78,0.730769,32,relu,0.384065,['kings'],2.12188,2.93028e-06,91,False,1.20152e-06,25.3
188,187,0.730769,16,gelu,0.55762,['kings'],5.55614,2.16728e-06,71,True,2.79632e-06,31.6
189,98,0.717949,16,gelu,0.593967,['kings'],3.5247,5.06188e-07,81,True,5.88731e-07,31.7
190,19,0.705128,64,gelu,0.568551,['star'],4.0795,1.4539e-06,36,True,0.000249749,47.8
191,16,0.692308,64,gelu,0.573834,['kings'],3.2937,1.10374e-06,46,True,6.73029e-06,44.1
192,3,0.641026,32,gelu,0.4948,['vertical'],7.72245,2.65988e-08,16,False,0.000859874,39.5
193,8,0.641026,32,gelu,0.451621,['chain'],6.77564,1.70756e-08,1,True,9.00461e-06,3.1
194,5,0.589744,32,relu,0.443383,['ring'],2.89751,2.01332e-07,16,True,2.42605e-08,39.4
195,6,0.410256,64,gelu,0.660037,['horizontal'],4.17411,1.09552e-08,21,False,3.57879e-06,9.2
196,37,0.410256,64,gelu,0.478716,['horizontal'],1.26773,9.59873e-08,66,False,1.0032e-06,34.4
197,7,0.397436,16,gelu,0.689955,['kings'],9.08266,1.96506e-08,21,False,2.47305e-07,12.3
198,194,0.397436,16,gelu,0.609372,['kings'],2.67586,1.32779e-08,81,True,8.77205e-07,27.3
199,68,0.371795,64,relu,0.555257,['cross'],0.997186,1.9822e-07,61,False,3.37687e-06,81.7
200,97,0.217949,64,gelu,0.370788,['grid'],2.38374,4.53423e-08,91,True,2.26658e-06,21.2
