rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
116,163,0.910256,64,relu,0.35319,"['grid', 'chain', 'horizontal', 'ring']",5.00749,0.00127839,41,True,3.81888e-07,28.0
117,164,0.910256,64,relu,0.305713,"['grid', 'chain', 'horizontal', 'ring']",5.96606,0.00254618,51,True,1.9274e-08,38.2
118,169,0.910256,64,relu,0.259022,"['grid', 'chain', 'horizontal', 'ring']",6.15656,0.00498312,31,True,2.598e-07,28.7
119,171,0.910256,64,relu,0.480752,"['grid', 'chain', 'horizontal', 'ring']",7.12815,0.00388568,41,True,1.03732e-07,38.0
120,175,0.910256,64,relu,0.210283,"['grid', 'chain', 'horizontal', 'vertical']",5.73459,0.000372574,36,True,4.46332e-08,32.4
121,181,0.910256,64,relu,0.573418,"['grid', 'chain', 'horizontal', 'ring']",6.55173,0.000290157,46,True,1.72608e-07,41.0
122,183,0.910256,64,relu,0.457637,"['grid', 'chain', 'horizontal', 'ring']",6.65672,0.000180766,46,True,1.89584e-07,43.0
123,197,0.910256,64,relu,0.4871,"['grid', 'chain', 'horizontal', 'ring']",6.34757,0.000593201,41,False,2.12834e-07,34.9
124,198,0.910256,32,gelu,0.441828,"['grid', 'chain', 'horizontal', 'cross']",6.24927,0.00178043,36,True,1.03499e-06,25.6
125,13,0.897436,16,gelu,0.195137,"['grid', 'chain', 'horizontal', 'star']",1.95323,5.13003e-05,16,False,0.000443014,35.3
126,18,0.897436,32,gelu,0.283901,"['grid', 'chain', 'horizontal', 'star']",0.983564,8.92925e-06,46,False,6.20841e-06,45.8
127,22,0.897436,16,gelu,0.221785,"['grid', 'chain', 'horizontal', 'star']",2.33495,3.26439e-05,21,False,9.27423e-07,54.0
128,28,0.897436,32,gelu,0.380864,"['grid', 'chain', 'horizontal', 'star']",2.80644,0.000311368,31,False,1.64921e-05,24.9
129,30,0.897436,64,gelu,0.510141,"['grid', 'chain', 'horizontal', 'kings']",1.01782,0.000108438,66,False,5.99519e-06,41.0
130,58,0.897436,64,gelu,0.572009,"['grid', 'chain', 'horizontal', 'ring']",7.12492,0.00175125,21,True,2.47534e-08,27.5
131,61,0.897436,64,relu,0.522831,"['grid', 'chain', 'horizontal', 'cross']",5.91085,0.00470774,26,True,7.67843e-08,31.9
132,67,0.897436,16,gelu,0.490449,"['grid', 'chain', 'horizontal', 'vertical']",3.65099,0.00127479,26,True,1.19464e-06,21.5
133,72,0.897436,64,gelu,0.521291,"['grid', 'chain', 'horizontal', 'ring']",4.85162,0.000947764,56,True,7.72582e-08,35.7
134,76,0.897436,16,gelu,0.561032,"['grid', 'chain', 'horizontal', 'cross']",4.18969,0.00251318,46,False,2.75014e-08,46.8
135,84,0.897436,64,relu,0.639963,"['grid', 'chain', 'horizontal', 'ring']",7.41805,0.00334729,31,True,4.56309e-08,40.4
136,85,0.897436,64,relu,0.517656,"['grid', 'chain', 'horizontal', 'cross']",5.72348,0.000134235,36,True,3.42077e-08,40.8
137,89,0.897436,64,relu,0.611377,"['grid', 'chain', 'horizontal', 'vertical']",5.46708,0.00131474,46,False,1.98928e-08,41.4
138,99,0.897436,64,relu,0.356153,"['grid', 'chain', 'horizontal', 'ring']",5.87933,0.00115501,51,True,3.32671e-07,32.8
139,115,0.897436,64,relu,0.626487,"['grid', 'chain', 'horizontal', 'cross']",4.69806,0.000382499,41,True,3.97271e-07,40.7
140,122,0.897436,64,relu,0.60431,"['grid', 'chain', 'horizontal', 'ring']",6.34237,0.000287031,41,True,1.50761e-08,45.6
141,129,0.897436,64,relu,0.52721,"['grid', 'chain', 'horizontal', 'ring']",3.83831,0.000161914,21,True,1.22458e-07,41.0
142,133,0.897436,64,relu,0.59197,"['grid', 'chain', 'horizontal', 'ring']",7.17007,0.000326653,36,True,2.70278e-08,41.2
143,135,0.897436,64,relu,0.645637,"['grid', 'chain', 'horizontal', 'ring']",6.29139,0.000223743,26,True,3.94504e-08,40.7
144,140,0.897436,64,relu,0.666864,"['grid', 'chain', 'horizontal', 'cross']",6.77944,0.000801311,41,False,7.75746e-08,41.0
