rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
152,11,0.961832,16,relu,0.014018,['star'],2.14177,0.00468237,61,True,0.000223328,90.0
153,22,0.961832,64,gelu,0.325797,['kings'],0.438038,0.0001112,81,True,3.68263e-06,64.0
154,57,0.961832,16,gelu,0.665659,['grid'],0.38221,0.00324557,51,True,4.60243e-05,136.4
155,69,0.961832,16,gelu,0.530975,['vertical'],5.53958,0.00218073,46,False,4.29485e-05,110.8
156,81,0.961832,16,gelu,0.360518,['kings'],0.000734127,0.000607443,81,True,3.15666e-06,134.1
157,99,0.961832,16,relu,0.548803,['cross'],1.77654,0.00459402,51,True,9.62214e-07,121.6
158,101,0.961832,16,relu,0.645844,['vertical'],1.47034,0.00309792,46,True,3.40521e-07,129.9
159,102,0.961832,16,relu,0.68225,['vertical'],0.691569,0.00422944,56,True,2.42119e-07,134.2
160,103,0.961832,16,relu,0.666895,['vertical'],9.95302,0.00251202,81,True,4.09153e-07,135.7
161,116,0.961832,16,gelu,0.582305,['star'],1.09702,0.00236321,76,False,9.55512e-08,115.7
162,139,0.961832,64,gelu,0.620828,['kings'],0.0447732,0.00266886,66,True,0.000206224,68.2
163,144,0.961832,16,gelu,0.661569,['grid'],1.32693,0.0036601,51,True,6.70765e-05,144.3
164,0,0.959924,16,gelu,0.127277,['horizontal'],0.205845,2.66524e-05,96,True,3.47027e-05,133.0
165,47,0.959924,16,gelu,0.470254,['star'],2.02901,5.98639e-05,61,True,0.000977414,138.7
166,120,0.959924,16,relu,0.688459,['kings'],1.66314,0.00306821,76,True,2.59422e-05,135.6
167,176,0.959924,16,gelu,0.625704,['kings'],1.02275,4.70591e-05,81,True,8.01932e-06,139.5
168,1,0.958015,32,relu,0.675942,['chain'],6.07545,2.37768e-05,16,False,1.70707e-08,81.7
169,50,0.958015,64,relu,0.229904,['kings'],2.52079,0.00260536,86,False,1.69654e-06,61.1
170,61,0.958015,16,gelu,0.632095,['chain'],6.5211,0.00475957,56,True,2.31993e-05,137.9
171,169,0.958015,16,relu,0.553064,['kings'],0.846881,1.70791e-05,81,True,3.7487e-05,141.8
172,190,0.958015,16,relu,0.688137,['ring'],0.896131,0.00126699,66,False,4.3951e-06,147.1
173,9,0.956107,16,gelu,0.237321,['vertical'],0.931028,1.04343e-05,86,True,1.61905e-07,131.8
174,19,0.956107,64,gelu,0.508473,['grid'],1.01323,7.77689e-05,96,True,4.18582e-07,65.5
175,30,0.956107,16,gelu,0.482795,['horizontal'],4.14181,3.35213e-05,76,True,1.7885e-07,136.0
176,23,0.954198,64,gelu,0.204555,['kings'],1.57181,0.000103071,86,True,1.20372e-05,63.2
177,29,0.954198,64,gelu,0.407749,['chain'],0.586043,2.82523e-05,56,True,2.63924e-05,67.8
178,44,0.954198,64,gelu,0.445609,['vertical'],0.532446,1.64648e-05,81,True,3.44252e-06,68.7
179,2,0.952290,64,relu,0.41853,['cross'],9.69585,1.30523e-05,76,True,8.39986e-08,61.5
180,138,0.952290,16,relu,0.563314,['kings'],1.81776,0.0036041,56,True,3.19838e-05,117.1
181,108,0.950382,16,gelu,0.548056,['cross'],4.54629,0.00491198,6,True,4.94145e-05,27.4
182,78,0.942748,16,gelu,0.699397,['horizontal'],1.40887,5.08331e-06,76,False,2.67317e-05,144.3
183,40,0.940840,64,relu,0.579879,['cross'],0.613025,0.00497023,76,False,1.15907e-08,63.9
184,125,0.940840,32,gelu,0.67515,['vertical'],1.35267,1.20219e-05,91,True,3.58055e-07,94.2
185,160,0.938931,16,gelu,0.651133,['kings'],6.12269,8.07027e-06,76,True,1.26235e-05,139.4
186,46,0.933206,32,relu,0.645857,['kings'],1.34419,0.00171555,1,True,1.24609e-06,3.0
187,28,0.931298,32,gelu,0.152684,['kings'],3.12943,3.74592e-06,41,True,1.39911e-06,87.2
188,18,0.929389,16,gelu,0.33201,['kings'],4.32746,1.13632e-06,81,False,1.41672e-05,132.7
189,165,0.925573,16,gelu,0.570989,['kings'],6.37616,2.68325e-06,71,True,1.04459e-05,141.6
190,20,0.906489,16,gelu,0.613171,['cross'],3.41228,2.48546e-06,51,True,5.44887e-08,134.2
